purchase_id,customer_id,purchase_date,product_name,category,quantity,price,total_spent,payment_method
8507,1058,2023-11-06,Running Shoes,Sports & Outdoors,4,218.82,875.28,Debit Card
8508,2130,,Sneakers,Clothing,1,85.3,85.3,Debit Card
8509,3860,2023-11-06,Jeans,Clothing,4,100.09,400.36,Apple Pay
8510,2354,2023-11-06,Tennis Racket,Sports & Outdoors,3,96.68,290.04,PayPal
8511,1768,2023-11-06,Unknown Product,Clothing,5,106.39059586737145,531.9529793368572,PayPal
8512,1683,2023-11-06,Headphones,Electronics,3,1026.82,3080.46,Credit Card
8513,3009,2023-11-06,Smartphone,Electronics,4,479.87,1919.48,Debit Card
8514,3334,2023-11-06,Lipstick,Beauty & Personal Care,1,21.36,21.36,Debit Card
8515,2791,2023-11-06,Laptop,Electronics,1,379.51,379.51,Debit Card
8516,2478,,Jeans,Clothing,3,184.19,552.5699999999999,Apple Pay
8517,1886,2023-11-07,Jeans,Clothing,4,191.55,766.2,Apple Pay
8518,1397,2023-11-07,Microwave,Home & Kitchen,5,145.59,727.95,Apple Pay
8519,2539,2023-11-07,Tablet,Electronics,4,570.25,2281.0,PayPal
8520,3074,2023-11-07,Cycling Helmet,Sports & Outdoors,4,156.04447505938242,624.1779002375297,PayPal
8521,1313,2023-11-07,Yoga Mat,Sports & Outdoors,1,74.93,74.93,Credit Card
8522,3174,2023-11-07,Lipstick,Beauty & Personal Care,2,55.83,111.66,Apple Pay
8523,2589,2023-11-07,Cookware Set,Home & Kitchen,5,193.58,967.9000000000001,PayPal
8524,2222,2023-11-07,Running Shoes,Sports & Outdoors,5,33.8,169.0,Debit Card
8525,1811,2023-11-07,Shampoo,Beauty & Personal Care,1,62.26,62.26,Credit Card
8526,3236,2023-11-07,Laptop,Electronics,4,339.19,1356.76,PayPal
8527,3746,2023-11-07,Vacuum Cleaner,Home & Kitchen,1,358.2,358.2,Google Pay
8528,3858,2023-11-07,Blender,Home & Kitchen,4,285.19,1140.76,Debit Card
8529,3764,2023-11-07,T-Shirt,Clothing,2,12.96,25.92,Apple Pay
8530,3033,2023-11-07,Headphones,Electronics,2,854.86,1709.72,PayPal
8531,2508,2023-11-07,Toaster,Home & Kitchen,3,382.71,1148.1299999999999,Google Pay
8532,1450,2023-11-07,Face Cream,Beauty & Personal Care,4,81.04,324.16,PayPal
8533,3571,2023-11-07,Dumbbells,Sports & Outdoors,1,205.81,205.81,Apple Pay
8534,2895,2023-11-07,Laptop,Electronics,1,365.02,365.02,PayPal
8535,2378,2023-11-07,Tablet,Electronics,1,755.33,755.33,Google Pay
8536,3706,2023-11-07,Blender,Home & Kitchen,3,90.6,271.79999999999995,PayPal
8537,1597,2023-11-07,Blender,Home & Kitchen,5,239.12,1195.6,Credit Card
8538,3148,2023-11-07,Toaster,Home & Kitchen,1,261.12,261.12,Credit Card
8539,1616,2023-11-07,Lipstick,Beauty & Personal Care,2,67.8,135.6,Apple Pay
8540,1948,2023-11-07,T-Shirt,Clothing,1,176.09,176.09,Google Pay
8541,2582,2023-11-07,Vacuum Cleaner,Home & Kitchen,1,372.96,372.96,Google Pay
8542,1556,2023-11-07,Jeans,Clothing,1,162.74,162.74,Google Pay
8543,1278,2023-11-07,T-Shirt,Clothing,5,117.9,589.5,Google Pay
8544,3014,2023-11-07,Tablet,Electronics,1,568.14,568.14,Google Pay
8545,1491,2023-11-08,Dumbbells,Sports & Outdoors,5,182.1,910.5,Debit Card
8546,1255,2023-11-08,Cycling Helmet,Sports & Outdoors,5,161.63,808.15,PayPal
8547,3429,2023-11-08,Face Cream,Beauty & Personal Care,3,19.73,59.19,Google Pay
8548,1892,2023-11-08,Face Cream,Beauty & Personal Care,2,89.24,178.48,Credit Card
8549,1542,2023-11-08,Running Shoes,Sports & Outdoors,1,211.82,211.82,PayPal
8550,2288,2023-11-08,Yoga Mat,Sports & Outdoors,1,32.36,32.36,Apple Pay
8551,2634,2023-11-08,Tablet,Electronics,1,1192.53,1192.53,Apple Pay
8552,1825,2023-11-08,Headphones,Electronics,5,445.95,2229.75,Google Pay
8553,3927,2023-11-08,Dumbbells,Sports & Outdoors,4,179.95,719.8,Debit Card
8554,2353,2023-11-08,Vacuum Cleaner,Home & Kitchen,2,83.77,167.54,Debit Card
8555,1281,2023-11-08,Vacuum Cleaner,Home & Kitchen,1,250.08,250.08,PayPal
8556,2299,2023-11-08,Smartphone,Electronics,4,401.66,1606.64,Debit Card
8557,1773,2023-11-08,T-Shirt,Clothing,4,95.39,381.56,Apple Pay
8558,3891,2023-11-08,Cycling Helmet,Sports & Outdoors,4,54.2,216.8,Google Pay
8559,3767,2023-11-08,Lipstick,Beauty & Personal Care,2,40.8,81.6,Credit Card
8560,1328,2023-11-08,Blender,Home & Kitchen,4,37.49,149.96,Apple Pay
8561,3259,2023-11-08,T-Shirt,Clothing,1,27.01,27.01,Apple Pay
8562,3775,2023-11-08,Vacuum Cleaner,Home & Kitchen,1,369.87,369.87,PayPal
8563,1923,2023-11-08,Dress,Clothing,3,123.66,370.98,Debit Card
8564,1552,2023-11-08,Yoga Mat,Sports & Outdoors,5,228.09,1140.45,Credit Card
8565,3074,2023-11-08,Tennis Racket,Sports & Outdoors,4,123.68,494.72,Credit Card
8566,3075,2023-11-08,Yoga Mat,Sports & Outdoors,5,87.0,435.0,Debit Card
8567,1702,2023-11-08,Tablet,Electronics,5,394.58,1972.8999999999999,Google Pay
8568,2920,2023-11-08,T-Shirt,Clothing,5,181.87,909.35,Debit Card
8569,3730,2023-11-08,Shampoo,Beauty & Personal Care,5,84.01,420.05,Google Pay
8570,3461,2023-11-08,Perfume,Beauty & Personal Care,5,66.63,333.15,Credit Card
8571,1167,2023-11-08,Dumbbells,Sports & Outdoors,1,183.83,183.83,PayPal
8572,1169,2023-11-09,Face Cream,Beauty & Personal Care,2,20.46,40.92,Apple Pay
8573,1229,,Microwave,Home & Kitchen,4,133.02,532.08,Credit Card
8574,3003,2023-11-09,Jacket,Clothing,4,117.92,471.68,Credit Card
8575,1367,2023-11-09,Sneakers,Clothing,1,29.61,29.61,Credit Card
8576,1528,2023-11-09,Dress,Clothing,1,195.4,195.4,Apple Pay
8577,1791,,Cookware Set,Home & Kitchen,5,492.96,2464.7999999999997,Google Pay
8578,1524,2023-11-09,Smartphone,Electronics,2,825.48,1650.96,PayPal
8579,2096,2023-11-09,Microwave,Home & Kitchen,4,259.99,1039.96,PayPal
8580,2669,2023-11-09,Jacket,Clothing,3,84.46,253.38,PayPal
8581,3154,2023-11-09,Jacket,Clothing,1,165.21,165.21,Google Pay
8582,3780,2023-11-09,Jeans,Clothing,3,189.3,567.9000000000001,Debit Card
8583,2909,2023-11-09,Perfume,Beauty & Personal Care,4,58.83,235.32,Debit Card
8584,2306,2023-11-09,Laptop,Electronics,1,1181.75,1181.75,PayPal
8585,1133,2023-11-09,Cookware Set,Home & Kitchen,4,268.2,1072.8,Credit Card
8586,3582,2023-11-09,Sneakers,Clothing,1,107.79,107.79,Credit Card
8587,3317,2023-11-09,Yoga Mat,Sports & Outdoors,4,29.07,116.28,Apple Pay
8588,3721,2023-11-09,Laptop,Electronics,3,735.88,2207.64,Debit Card
8589,2643,2023-11-09,Cycling Helmet,Sports & Outdoors,2,278.38,556.76,Credit Card
8590,3839,2023-11-09,Headphones,Electronics,1,284.56,284.56,PayPal
8591,2889,2023-11-09,Jacket,Clothing,3,33.01,99.03,Apple Pay
8592,2771,2023-11-09,Tablet,Electronics,4,997.84,3991.36,Debit Card
8593,1018,2023-11-09,Laptop,Electronics,3,116.39,349.17,Apple Pay
8594,2778,2023-11-09,T-Shirt,Clothing,1,53.7,53.7,Credit Card
8595,1117,2023-11-09,Running Shoes,Sports & Outdoors,3,268.35,805.0500000000001,PayPal
8596,1798,2023-11-09,Running Shoes,Sports & Outdoors,4,19.64,78.56,PayPal
8597,3599,2023-11-09,Lipstick,Beauty & Personal Care,5,70.71,353.54999999999995,PayPal
8598,3977,2023-11-09,Unknown Product,Sports & Outdoors,2,124.99,249.98,Credit Card
8599,2712,2023-11-09,Dumbbells,Sports & Outdoors,2,138.68,277.36,Google Pay
8600,1753,2023-11-10,Laptop,Electronics,5,226.08,1130.4,PayPal
8601,3470,2023-11-10,Hair Dryer,Beauty & Personal Care,1,91.45,91.45,Google Pay
8602,2393,2023-11-10,Sneakers,Clothing,3,106.51,319.53000000000003,PayPal
8603,3694,2023-11-10,Jeans,Clothing,3,129.96,389.88,Google Pay
8604,3606,2023-11-10,Microwave,Home & Kitchen,5,342.31,1711.55,Debit Card
8605,3098,2023-11-10,Lipstick,Beauty & Personal Care,5,58.02,290.1,Debit Card
8606,1678,2023-11-10,Smartwatch,Electronics,4,982.24,3928.96,PayPal
8607,1106,2023-11-10,Cookware Set,Home & Kitchen,4,250.81,1003.24,Apple Pay
8608,1658,2023-11-10,Cookware Set,Home & Kitchen,2,205.39,410.78,Apple Pay
8609,2947,2023-11-10,Dress,Clothing,1,12.13,12.13,Credit Card
8610,2449,2023-11-10,Running Shoes,Sports & Outdoors,1,38.83,38.83,Debit Card
8611,2096,2023-11-10,Unknown Product,Electronics,5,425.02,2125.1,PayPal
8612,1988,2023-11-10,Lipstick,Beauty & Personal Care,2,40.4,80.8,Apple Pay
8613,3890,2023-11-10,Microwave,Home & Kitchen,2,402.49,804.98,PayPal
8614,2809,2023-11-10,Smartphone,Electronics,4,417.64,1670.56,Credit Card
8615,2783,2023-11-10,Dress,Clothing,3,184.28,552.84,Debit Card
8616,1446,2023-11-10,Blender,Home & Kitchen,1,132.91,132.91,Credit Card
8617,2949,2023-11-10,Blender,Home & Kitchen,2,285.46,570.92,Debit Card
8618,3118,2023-11-10,Jacket,Clothing,4,186.43,745.72,Google Pay
8619,2998,2023-11-10,Jacket,Clothing,4,133.48,533.92,Google Pay
8620,3198,2023-11-10,Sneakers,Clothing,4,131.82,527.28,Credit Card
8621,1774,2023-11-10,Laptop,Electronics,3,193.56,580.6800000000001,Apple Pay
8622,2562,2023-11-10,Smartwatch,Electronics,2,661.37,1322.74,Apple Pay
8623,2676,2023-11-10,Smartphone,Electronics,5,152.1,760.5,Debit Card
8624,2123,2023-11-10,Cycling Helmet,Sports & Outdoors,5,152.54,762.6999999999999,Google Pay
8625,2302,2023-11-10,Blender,Home & Kitchen,4,222.15,888.6,Google Pay
8626,2587,2023-11-10,Laptop,Electronics,4,926.18,3704.72,Credit Card
8627,2687,,Tennis Racket,Sports & Outdoors,3,259.02,777.06,Credit Card
8628,1944,2023-11-11,Blender,Home & Kitchen,4,327.93,1311.72,Apple Pay
8629,1455,2023-11-11,Tablet,Electronics,2,314.49,628.98,Apple Pay
8630,2128,2023-11-11,Jacket,Clothing,4,68.77,275.08,Apple Pay
8631,1946,2023-11-11,Lipstick,Beauty & Personal Care,4,87.3,349.2,PayPal
8632,1601,2023-11-11,Smartwatch,Electronics,2,747.57,1495.14,Google Pay
8633,3701,2023-11-11,Hair Dryer,Beauty & Personal Care,1,84.05,84.05,Google Pay
8634,1725,2023-11-11,Headphones,Electronics,5,969.12,4845.6,Credit Card
8635,3281,2023-11-11,Jacket,Clothing,4,16.63,66.52,Google Pay
8636,2418,2023-11-11,Face Cream,Beauty & Personal Care,2,23.86,47.72,Credit Card
8637,2525,2023-11-11,Yoga Mat,Sports & Outdoors,5,235.33,1176.65,PayPal
8638,1251,2023-11-11,Jacket,Clothing,3,13.21,39.63,Apple Pay
8639,2545,2023-11-11,Hair Dryer,Beauty & Personal Care,1,84.35,84.35,PayPal
8640,1079,2023-11-11,Hair Dryer,Beauty & Personal Care,4,43.41,173.64,Apple Pay
8641,1898,2023-11-11,Jeans,Clothing,1,44.65,44.65,Apple Pay
8642,3969,2023-11-11,Sneakers,Clothing,4,80.31,321.24,Credit Card
8643,1781,2023-11-11,Sneakers,Clothing,4,164.96,659.84,Apple Pay
8644,1226,2023-11-11,Microwave,Home & Kitchen,4,472.86,1891.44,PayPal
8645,2075,2023-11-11,Tennis Racket,Sports & Outdoors,1,286.46,286.46,Debit Card
8646,2210,2023-11-11,Tablet,Electronics,3,747.16,2241.48,Credit Card
8647,2058,2023-11-11,Hair Dryer,Beauty & Personal Care,2,46.57,93.14,PayPal
8648,1803,2023-11-11,Smartwatch,Electronics,2,181.99,363.98,Apple Pay
8649,1742,2023-11-11,Jacket,Clothing,3,13.71,41.13,Google Pay
8650,3179,2023-11-11,Cycling Helmet,Sports & Outdoors,3,211.37,634.11,Credit Card
8651,3680,2023-11-11,Dumbbells,Sports & Outdoors,4,139.23,556.92,Credit Card
8652,3886,2023-11-11,Toaster,Home & Kitchen,4,486.77,1947.08,PayPal
8653,3807,2023-11-11,T-Shirt,Clothing,2,137.0,274.0,Debit Card
8654,1704,2023-11-12,Perfume,Beauty & Personal Care,4,45.1,180.4,PayPal
8655,3545,,Vacuum Cleaner,Home & Kitchen,4,64.17,256.68,PayPal
8656,2427,,Jacket,Clothing,3,12.48,37.44,PayPal
8657,3371,2023-11-12,Cookware Set,Home & Kitchen,1,330.71,330.71,Debit Card
8658,1615,2023-11-12,Laptop,Electronics,5,1107.75,5538.75,PayPal
8659,1329,2023-11-12,Dress,Clothing,5,66.83,334.15,Credit Card
8660,2396,2023-11-12,Hair Dryer,Beauty & Personal Care,4,13.22,52.88,Debit Card
8661,2484,2023-11-12,Face Cream,Beauty & Personal Care,4,13.58,54.32,Apple Pay
8662,1133,2023-11-12,Jeans,Clothing,5,169.74,848.7,Google Pay
8663,1835,2023-11-12,Blender,Home & Kitchen,3,496.7,1490.1,Google Pay
8664,3699,2023-11-12,Tennis Racket,Sports & Outdoors,5,79.07,395.34999999999997,Credit Card
8665,1121,2023-11-12,Dress,Clothing,5,63.62,318.09999999999997,Google Pay
8666,3654,2023-11-12,Face Cream,Beauty & Personal Care,5,81.74,408.7,Google Pay
8667,2476,2023-11-12,Tablet,Electronics,4,695.82,2783.28,Google Pay
8668,1965,2023-11-12,Face Cream,Beauty & Personal Care,4,14.55,58.2,Apple Pay
8669,1129,2023-11-12,Dumbbells,Sports & Outdoors,5,190.02,950.1,Google Pay
8670,2599,2023-11-12,Perfume,Beauty & Personal Care,4,92.63,370.52,PayPal
8671,3077,2023-11-12,Yoga Mat,Sports & Outdoors,5,183.57,917.8499999999999,Credit Card
8672,3770,,Dress,Clothing,3,156.76,470.28,Credit Card
8673,2548,2023-11-12,Hair Dryer,Beauty & Personal Care,4,51.904411764705884,207.61764705882354,Credit Card
8674,1333,2023-11-12,Toaster,Home & Kitchen,1,270.94,270.94,Apple Pay
8675,2154,2023-11-12,Microwave,Home & Kitchen,4,27.22,108.88,Apple Pay
8676,2317,,Face Cream,Beauty & Personal Care,3,78.44,235.32,Google Pay
8677,2197,2023-11-12,Lipstick,Beauty & Personal Care,3,77.22,231.66,PayPal
8678,3992,2023-11-12,Tablet,Electronics,4,572.89,2291.56,Google Pay
8679,2430,2023-11-12,Perfume,Beauty & Personal Care,2,57.08,114.16,Credit Card
8680,1356,2023-11-12,Smartphone,Electronics,5,423.62,2118.1,PayPal
8681,1139,2023-11-12,Headphones,Electronics,5,254.91,1274.55,Credit Card
8682,2527,2023-11-13,Headphones,Electronics,3,687.73,2063.19,PayPal
8683,2198,2023-11-13,Tablet,Electronics,4,724.21,2896.84,Debit Card
8684,1029,2023-11-13,Jacket,Clothing,2,128.15,256.3,Apple Pay
8685,1931,2023-11-13,Blender,Home & Kitchen,1,96.47,96.47,Apple Pay
8686,3544,2023-11-13,Smartphone,Electronics,5,767.63,3838.15,Credit Card
8687,2014,,Blender,Home & Kitchen,2,396.76,793.52,Credit Card
8688,3703,2023-11-13,Smartwatch,Electronics,5,680.75,3403.75,Debit Card
8689,1828,2023-11-13,Toaster,Home & Kitchen,4,279.17,1116.68,Google Pay
8690,1351,2023-11-13,Hair Dryer,Beauty & Personal Care,5,58.01,290.05,PayPal
8691,3602,2023-11-13,Perfume,Beauty & Personal Care,1,54.4,54.4,Debit Card
8692,3025,2023-11-13,Cookware Set,Home & Kitchen,4,324.93,1299.72,Debit Card
8693,1299,2023-11-13,Headphones,Electronics,3,230.14,690.42,Credit Card
8694,2744,2023-11-13,Jeans,Clothing,2,110.54,221.08,Credit Card
8695,2866,2023-11-13,Vacuum Cleaner,Home & Kitchen,5,347.42,1737.1000000000001,Google Pay
8696,2216,2023-11-13,Tennis Racket,Sports & Outdoors,4,197.64,790.56,Google Pay
8697,2696,2023-11-13,Dress,Clothing,4,158.5,634.0,Credit Card
8698,3112,2023-11-13,Tennis Racket,Sports & Outdoors,5,35.7,178.5,Apple Pay
8699,1755,2023-11-13,Microwave,Home & Kitchen,3,34.7,104.10000000000001,Google Pay
8700,1770,2023-11-13,Headphones,Electronics,5,983.14,4915.7,Debit Card
8701,2239,,Running Shoes,Sports & Outdoors,3,137.19,411.57,Credit Card
8702,1834,2023-11-13,Toaster,Home & Kitchen,5,194.25,971.25,PayPal
8703,3214,2023-11-13,Dress,Clothing,4,170.34,681.36,PayPal
8704,2907,2023-11-13,Laptop,Electronics,1,726.28,726.28,Apple Pay
8705,2565,2023-11-13,Cycling Helmet,Sports & Outdoors,1,270.59,270.59,Credit Card
8706,2219,2023-11-13,Vacuum Cleaner,Home & Kitchen,4,31.22,124.88,Debit Card
8707,1506,2023-11-13,Laptop,Electronics,1,754.17,754.17,Apple Pay
8708,2358,2023-11-13,Smartphone,Electronics,3,239.15,717.45,Debit Card
8709,3841,2023-11-14,Face Cream,Beauty & Personal Care,4,94.61,378.44,PayPal
8710,3881,,Tablet,Electronics,3,245.97,737.91,Debit Card
8711,2461,2023-11-14,Vacuum Cleaner,Home & Kitchen,4,442.97,1771.88,PayPal
8712,3906,2023-11-14,Jeans,Clothing,3,155.16,465.48,Google Pay
8713,2417,2023-11-14,Face Cream,Beauty & Personal Care,3,39.06,117.18,PayPal
8714,3854,2023-11-14,Cookware Set,Home & Kitchen,1,427.65,427.65,PayPal
8715,2173,2023-11-14,Blender,Home & Kitchen,4,322.91,1291.64,Apple Pay
8716,1761,2023-11-14,Microwave,Home & Kitchen,5,297.11,1485.5500000000002,Apple Pay
8717,1833,2023-11-14,Cycling Helmet,Sports & Outdoors,1,251.85,251.85,Credit Card
8718,2429,2023-11-14,Cycling Helmet,Sports & Outdoors,3,68.23,204.69,Credit Card
8719,1283,2023-11-14,T-Shirt,Clothing,3,12.79,38.37,PayPal
8720,1379,2023-11-14,Blender,Home & Kitchen,5,489.33,2446.65,Google Pay
8721,1198,2023-11-14,Yoga Mat,Sports & Outdoors,5,172.69,863.45,Credit Card
8722,1556,2023-11-14,Cycling Helmet,Sports & Outdoors,3,16.67,50.010000000000005,PayPal
8723,1356,2023-11-14,Dumbbells,Sports & Outdoors,5,283.93,1419.65,Apple Pay
8724,2564,2023-11-14,Sneakers,Clothing,2,180.49,360.98,Credit Card
8725,2041,2023-11-14,Jeans,Clothing,1,80.02,80.02,Credit Card
8726,3687,2023-11-14,Cookware Set,Home & Kitchen,4,86.82,347.28,PayPal
8727,1379,2023-11-14,Perfume,Beauty & Personal Care,5,11.92,59.6,PayPal
8728,1680,2023-11-14,Toaster,Home & Kitchen,5,241.27,1206.3500000000001,Debit Card
8729,3554,2023-11-14,Tennis Racket,Sports & Outdoors,2,110.65,221.3,Debit Card
8730,2780,2023-11-14,Unknown Product,Sports & Outdoors,4,104.59,418.36,Google Pay
8731,1899,2023-11-14,Tablet,Electronics,2,1153.07,2306.14,Credit Card
8732,1076,2023-11-14,Vacuum Cleaner,Home & Kitchen,4,241.07,964.28,Debit Card
8733,1231,2023-11-14,Tennis Racket,Sports & Outdoors,1,145.22,145.22,PayPal
8734,2740,2023-11-14,Cycling Helmet,Sports & Outdoors,5,216.23,1081.1499999999999,Credit Card
8735,1962,2023-11-14,Face Cream,Beauty & Personal Care,1,68.74,68.74,Debit Card
8736,3350,2023-11-14,Tablet,Electronics,4,251.77,1007.08,Google Pay
8737,3774,2023-11-15,Cookware Set,Home & Kitchen,5,162.46,812.3000000000001,Google Pay
8738,3263,2023-11-15,Sneakers,Clothing,2,124.4,248.8,Google Pay
8739,3117,2023-11-15,Cookware Set,Home & Kitchen,3,396.35,1189.0500000000002,Google Pay
8740,1393,2023-11-15,Cookware Set,Home & Kitchen,2,66.35,132.7,PayPal
8741,2109,,Lipstick,Beauty & Personal Care,3,68.93,206.79000000000002,Google Pay
8742,1267,2023-11-15,Microwave,Home & Kitchen,2,420.7,841.4,Apple Pay
8743,2093,2023-11-15,Shampoo,Beauty & Personal Care,4,57.39,229.56,Google Pay
8744,1611,2023-11-15,Hair Dryer,Beauty & Personal Care,1,31.63,31.63,Debit Card
8745,2371,2023-11-15,Dumbbells,Sports & Outdoors,3,188.44,565.3199999999999,Credit Card
8746,2009,2023-11-15,Sneakers,Clothing,4,122.52,490.08,Debit Card
8747,1962,2023-11-15,Lipstick,Beauty & Personal Care,1,94.3,94.3,Credit Card
8748,3776,2023-11-15,Laptop,Electronics,1,579.32,579.32,PayPal
8749,1673,2023-11-15,Tablet,Electronics,5,294.73,1473.65,Credit Card
8750,3471,2023-11-15,Dress,Clothing,5,36.77,183.85000000000002,Apple Pay
8751,2701,2023-11-15,Perfume,Beauty & Personal Care,5,94.59,472.95000000000005,Google Pay
8752,3163,2023-11-15,Jeans,Clothing,3,73.51,220.53000000000003,Debit Card
8753,3268,2023-11-15,Cycling Helmet,Sports & Outdoors,3,182.48,547.4399999999999,Credit Card
8754,1031,2023-11-15,Smartwatch,Electronics,1,594.21,594.21,Debit Card
8755,2367,2023-11-15,Blender,Home & Kitchen,3,409.36,1228.08,Google Pay
8756,2401,2023-11-15,Laptop,Electronics,1,1069.81,1069.81,PayPal
8757,2154,2023-11-15,Hair Dryer,Beauty & Personal Care,4,91.77,367.08,Google Pay
8758,1617,2023-11-15,Jacket,Clothing,2,60.22,120.44,PayPal
8759,1539,,Smartphone,Electronics,1,904.55,904.55,Debit Card
8760,3787,2023-11-15,Vacuum Cleaner,Home & Kitchen,1,147.87,147.87,PayPal
8761,1871,2023-11-15,Cookware Set,Home & Kitchen,4,83.31,333.24,PayPal
8762,1101,2023-11-15,T-Shirt,Clothing,5,166.43,832.1500000000001,PayPal
8763,2413,2023-11-15,T-Shirt,Clothing,5,75.86,379.3,PayPal
8764,3740,2023-11-16,Headphones,Electronics,5,423.01,2115.05,PayPal
8765,1941,2023-11-16,Hair Dryer,Beauty & Personal Care,1,51.18,51.18,Credit Card
8766,1341,2023-11-16,Running Shoes,Sports & Outdoors,1,252.98,252.98,PayPal
8767,3909,2023-11-16,Blender,Home & Kitchen,3,173.1,519.3,PayPal
8768,2044,2023-11-16,Dress,Clothing,3,158.11,474.33000000000004,Google Pay
8769,1038,2023-11-16,Dumbbells,Sports & Outdoors,2,51.03,102.06,Google Pay
8770,1660,2023-11-16,Yoga Mat,Sports & Outdoors,2,255.8,511.6,Google Pay
8771,3034,2023-11-16,Unknown Product,Sports & Outdoors,3,156.04447505938242,468.13342517814726,PayPal
8772,2561,2023-11-16,Face Cream,Beauty & Personal Care,1,85.23,85.23,Google Pay
8773,2657,2023-11-16,Jacket,Clothing,4,79.76,319.04,Credit Card
8774,3976,2023-11-16,Toaster,Home & Kitchen,3,418.64,1255.92,Debit Card
8775,2050,2023-11-16,Jacket,Clothing,1,144.96,144.96,Google Pay
8776,1454,2023-11-16,Smartwatch,Electronics,3,119.87,359.61,Google Pay
8777,2705,2023-11-16,Blender,Home & Kitchen,5,372.47,1862.3500000000001,Credit Card
8778,2347,2023-11-16,Jeans,Clothing,3,22.04,66.12,Apple Pay
8779,3785,2023-11-16,Microwave,Home & Kitchen,5,211.66,1058.3,Apple Pay
8780,1819,2023-11-16,Tablet,Electronics,1,1117.87,1117.87,Credit Card
8781,1773,2023-11-16,Cookware Set,Home & Kitchen,5,451.27,2256.35,Google Pay
8782,1013,2023-11-16,Yoga Mat,Sports & Outdoors,3,131.85,395.54999999999995,Debit Card
8783,3963,2023-11-16,Face Cream,Beauty & Personal Care,5,95.31,476.55,Google Pay
8784,1921,2023-11-16,Headphones,Electronics,4,605.29,2421.16,Credit Card
8785,1825,2023-11-16,Microwave,Home & Kitchen,5,121.41,607.05,Credit Card
8786,3419,2023-11-16,Laptop,Electronics,5,249.61,1248.0500000000002,PayPal
8787,2315,2023-11-16,Cycling Helmet,Sports & Outdoors,2,256.57,513.14,Credit Card
8788,3380,2023-11-16,Perfume,Beauty & Personal Care,4,49.65,198.6,PayPal
8789,3309,,Smartphone,Electronics,1,295.39,295.39,Credit Card
8790,3018,2023-11-16,Tennis Racket,Sports & Outdoors,5,61.44,307.2,PayPal
8791,2229,2023-11-16,Running Shoes,Sports & Outdoors,4,174.6,698.4,PayPal
8792,1697,2023-11-17,Yoga Mat,Sports & Outdoors,1,108.51,108.51,Google Pay
8793,3735,2023-11-17,Blender,Home & Kitchen,4,366.14,1464.56,PayPal
8794,1950,2023-11-17,Sneakers,Clothing,2,159.63,319.26,PayPal
8795,3435,2023-11-17,Smartwatch,Electronics,1,105.56,105.56,Credit Card
8796,3869,2023-11-17,Dress,Clothing,1,26.9,26.9,Debit Card
8797,3516,2023-11-17,Running Shoes,Sports & Outdoors,5,163.25,816.25,Credit Card
8798,2439,2023-11-17,Dress,Clothing,3,189.61,568.83,Google Pay
8799,1069,2023-11-17,Cycling Helmet,Sports & Outdoors,1,247.8,247.8,Google Pay
8800,2782,2023-11-17,Running Shoes,Sports & Outdoors,1,67.09,67.09,PayPal
8801,3248,2023-11-17,Lipstick,Beauty & Personal Care,2,70.44,140.88,Google Pay
8802,3264,2023-11-17,Lipstick,Beauty & Personal Care,2,73.12,146.24,Google Pay
8803,2970,2023-11-17,Dress,Clothing,2,55.67,111.34,Credit Card
8804,1212,2023-11-17,Unknown Product,Electronics,5,249.87,1249.35,Apple Pay
8805,1508,2023-11-17,Jeans,Clothing,1,89.74,89.74,Apple Pay
8806,3064,2023-11-17,Tablet,Electronics,2,528.43,1056.86,PayPal
8807,2522,2023-11-17,Sneakers,Clothing,2,187.45,374.9,Google Pay
8808,3932,2023-11-17,Cookware Set,Home & Kitchen,4,463.61,1854.44,Google Pay
8809,1332,2023-11-17,Cookware Set,Home & Kitchen,4,401.52,1606.08,Apple Pay
8810,3765,2023-11-17,Laptop,Electronics,2,510.46,1020.92,PayPal
8811,1551,2023-11-17,Face Cream,Beauty & Personal Care,5,50.74,253.70000000000002,Google Pay
8812,2625,2023-11-17,Smartphone,Electronics,3,164.81,494.43,PayPal
8813,1942,2023-11-17,Dress,Clothing,4,76.77,307.08,Credit Card
8814,3304,2023-11-17,Tennis Racket,Sports & Outdoors,4,175.3,701.2,Google Pay
8815,1728,2023-11-17,Unknown Product,Home & Kitchen,1,355.05,355.05,Google Pay
8816,1880,2023-11-17,Cycling Helmet,Sports & Outdoors,1,285.41,285.41,Google Pay
8817,3863,2023-11-17,Microwave,Home & Kitchen,2,63.9,127.8,Apple Pay
8818,1649,2023-11-17,Sneakers,Clothing,1,119.13,119.13,Apple Pay
8819,2000,2023-11-18,Toaster,Home & Kitchen,1,487.87,487.87,Google Pay
8820,2522,,Tablet,Electronics,3,771.46,2314.38,Google Pay
8821,3519,2023-11-18,Yoga Mat,Sports & Outdoors,5,255.49,1277.45,Credit Card
8822,3738,2023-11-18,Cycling Helmet,Sports & Outdoors,2,267.48,534.96,Credit Card
8823,2613,2023-11-18,Jacket,Clothing,3,30.75,92.25,PayPal
8824,3748,2023-11-18,Yoga Mat,Sports & Outdoors,2,247.64,495.28,PayPal
8825,3555,2023-11-18,Jeans,Clothing,5,26.37,131.85,Apple Pay
8826,2010,2023-11-18,Perfume,Beauty & Personal Care,2,22.66,45.32,Debit Card
8827,2551,2023-11-18,Tablet,Electronics,1,188.96,188.96,Credit Card
